Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
ResNeXt50,CONV4_1_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_2_1,256,7340033,4.12495e+09,14,3.39398,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,200704,524288,2.49119e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95413774, 95413774, 200704, 1.077, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_2_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
ResNeXt50,CONV4_2_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_3_1,256,7340033,4.12495e+09,14,3.39398,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,200704,524288,2.49119e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95413774, 95413774, 200704, 1.077, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_3_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
ResNeXt50,CONV4_3_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_4_1,256,7340033,4.12495e+09,14,3.39398,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,200704,524288,2.49119e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95413774, 95413774, 200704, 1.077, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_4_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
ResNeXt50,CONV4_4_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_5_1,256,7340033,4.12495e+09,14,3.39398,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,200704,524288,2.49119e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95413774, 95413774, 200704, 1.077, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_5_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
ResNeXt50,CONV4_5_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_6_1,256,7340033,4.12495e+09,14,3.39398,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,200704,524288,2.49119e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95413774, 95413774, 200704, 1.077, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV4_6_2,256,3145729,3.71069e+09,108,29.1051,4.39674e+08,6004.41,1024,15.9112,117,9,258,54,1,1,3211264,2359296,9.15567e+07,339738624,2816.18,56.5248,4,3127.71,339738624, 47691557, 47691557, 3211264, 7.12366, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 8.30769
ResNeXt50,CONV4_6_3,256,7340033,4.12314e+09,14,3.39547,4.39674e+08,6004.41,1024,14,15,9,58,6,1,1,100352,524288,2.49229e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 95407118, 95407118, 100352, 1.07707, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 1.07692
ResNeXt50,CONV5_1_1,256,7340033,2.29368e+09,7,3.05187,4.39674e+08,6004.41,1024,8.14258,9,9,30,6,1,1,200704,1048576,2.24008e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 58712071, 58712071, 200704, 0.875122, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 200704, 51380224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 0.875
ResNeXt50,CONV5_1_2,256,5242881,3.0406e+09,45,14.7997,4.39674e+08,6004.41,1024,10.1966,54,9,118,54,1,1,1605632,9437184,7.75931e+07,235929600,2816.18,56.5248,4,3127.71,235929600, 44022363, 44022363, 1605632, 5.35931, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7.5
ResNeXt50,CONV5_1_3,256,14680065,4.04299e+09,7,1.73139,4.39674e+08,6004.41,1024,7,8,9,30,6,1,1,50176,2097152,2.54169e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 88068103, 88068103, 50176, 1.16683, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1.16667
ResNeXt50,CONV5_2_1,256,14680065,4.04395e+09,7,1.73098,4.39674e+08,6004.41,1024,7,8,9,30,6,1,1,100352,2097152,2.54109e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 88074247, 88074247, 100352, 1.16675, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 50176, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1.16667
ResNeXt50,CONV5_2_2,256,5242881,3.0406e+09,45,14.7997,4.39674e+08,6004.41,1024,10.1966,54,9,118,54,1,1,1605632,9437184,7.75931e+07,235929600,2816.18,56.5248,4,3127.71,235929600, 44022363, 44022363, 1605632, 5.35931, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7.5
ResNeXt50,CONV5_2_3,256,14680065,4.04299e+09,7,1.73139,4.39674e+08,6004.41,1024,7,8,9,30,6,1,1,50176,2097152,2.54169e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 88068103, 88068103, 50176, 1.16683, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1.16667
ResNeXt50,CONV5_3_1,256,14680065,4.04395e+09,7,1.73098,4.39674e+08,6004.41,1024,7,8,9,30,6,1,1,100352,2097152,2.54109e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 88074247, 88074247, 100352, 1.16675, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 50176, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1.16667
ResNeXt50,CONV5_3_2,256,5242881,3.0406e+09,45,14.7997,4.39674e+08,6004.41,1024,10.1966,54,9,118,54,1,1,1605632,9437184,7.75931e+07,235929600,2816.18,56.5248,4,3127.71,235929600, 44022363, 44022363, 1605632, 5.35931, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 7.5
ResNeXt50,CONV5_3_3,256,14680065,4.04299e+09,7,1.73139,4.39674e+08,6004.41,1024,7,8,9,30,6,1,1,50176,2097152,2.54169e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 88068103, 88068103, 50176, 1.16683, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 102760448, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1.16667
ResNeXt50,FC1000,256,12288001,6.01448e+09,8.16667,1.35783,4.44287e+08,6230.51,1024,16.3293,16,9,198,294,1,1,100352,100352000,1.66851e+07,100352000,2816.18,282.624,4,3127.71,100352000, 100303049, 100303049, 100352, 1.00049, 100352000, 100352000, 100352000, 100352000, 1, 100352000, 100352000, 1000, 2048000, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 1, 0.5
