Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
ResNeXt50,CONV4_4_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_5_1,256,1835009,2.01562e+09,56,27.783,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,524288,5.09821e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51104824, 51104824, 200704, 2.01078, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_5_2,256,393216,2.42977e+09,864,355.59,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.39824e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
ResNeXt50,CONV4_5_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_6_1,256,1835009,2.01562e+09,56,27.783,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,524288,5.09821e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51104824, 51104824, 200704, 2.01078, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV4_6_2,256,393216,2.42977e+09,864,355.59,4.43134e+08,6173.98,1024,150.926,504,9,1200,216,1,1,3211264,2359296,1.39824e+08,339738624,2816.18,226.099,4,3127.71,339738624, 56981652, 56981652, 3211264, 5.96225, 339738624, 2359296, 2359296, 2359296, 144, 339738624, 339738624, 37748736, 37748736, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
ResNeXt50,CONV4_6_3,256,1835009,3.46505e+09,56,16.1614,4.39674e+08,6004.41,1024,28.1339,32,9,184,28,1,1,100352,524288,2.96562e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 51091512, 51091512, 100352, 2.0113, 102760448, 524288, 524288, 524288, 196, 102760448, 102760448, 200704, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
ResNeXt50,CONV5_1_1,256,1835009,1.39814e+09,28,20.0265,4.39674e+08,6004.41,1024,14.8499,20,9,100,28,1,1,200704,1048576,3.67489e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 26198044, 26198044, 200704, 1.96122, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 8, 2
ResNeXt50,CONV5_1_2,256,655360,1.82648e+09,360,197.101,4.43134e+08,6173.98,1024,76.7474,252,9,584,216,1,1,1605632,9437184,1.29172e+08,235929600,2816.18,226.099,4,3127.71,235929600, 40860012, 40860012, 1605632, 5.7741, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
ResNeXt50,CONV5_1_3,256,3670017,2.85957e+09,28,9.79167,4.39674e+08,6004.41,1024,14.2807,18,9,100,28,1,1,50176,2097152,3.59356e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 50307100, 50307100, 50176, 2.04266, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
ResNeXt50,CONV5_2_1,256,3670017,2.05484e+09,28,13.6264,4.39674e+08,6004.41,1024,14.2832,18,9,100,28,1,1,100352,2097152,5.00091e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 50319388, 50319388, 100352, 2.04216, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 50176, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
ResNeXt50,CONV5_2_2,256,655360,2.17683e+09,360,165.378,4.43134e+08,6173.98,1024,76.7474,252,9,584,216,1,1,1605632,9437184,1.08382e+08,235929600,2816.18,226.099,4,3127.71,235929600, 40860012, 40860012, 1605632, 5.7741, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
ResNeXt50,CONV5_2_3,256,3670017,2.85957e+09,28,9.79167,4.39674e+08,6004.41,1024,14.2807,18,9,100,28,1,1,50176,2097152,3.59356e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 50307100, 50307100, 50176, 2.04266, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
ResNeXt50,CONV5_3_1,256,3670017,2.05484e+09,28,13.6264,4.39674e+08,6004.41,1024,14.2832,18,9,100,28,1,1,100352,2097152,5.00091e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 50319388, 50319388, 100352, 2.04216, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 50176, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
ResNeXt50,CONV5_3_2,256,655360,2.17683e+09,360,165.378,4.43134e+08,6173.98,1024,76.7474,252,9,584,216,1,1,1605632,9437184,1.08382e+08,235929600,2816.18,226.099,4,3127.71,235929600, 40860012, 40860012, 1605632, 5.7741, 235929600, 9437184, 9437184, 9437184, 25, 235929600, 235929600, 26214400, 26214400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
ResNeXt50,CONV5_3_3,256,3670017,2.85957e+09,28,9.79167,4.39674e+08,6004.41,1024,14.2807,18,9,100,28,1,1,50176,2097152,3.59356e+07,102760448,2816.18,56.5248,4,3127.71,102760448, 50307100, 50307100, 50176, 2.04266, 102760448, 2097152, 2097152, 2097152, 49, 102760448, 102760448, 100352, 25690112, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
ResNeXt50,FC1000,256,256000,4.93317e+09,392,79.4622,4.54667e+08,6739.23,1024,587.618,588,9,1180,868,1,1,100352,100352000,2.03423e+07,100352000,2816.18,791.347,4,3127.71,100352000, 50078196, 50078196, 100352, 2.00391, 100352000, 100352000, 100352000, 100352000, 1, 100352000, 100352000, 1000, 512000, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.666667
